id,income
114189,228000
34170,239000
105257,201000
95982,169000
158156,168000
145978,188000
89688,187000
172108,181000
69568,193000
72203,229000
187179,182000
2613,225000
110517,231000
197622,219000
39041,240000
169404,185000
93552,174000
170448,205000
77993,214000
146995,229000
53284,187000
27374,176000
149113,236000
35255,227000
111283,217000
136637,197000
14212,178000
117578,182000
88193,231000
69044,214000
184316,195000
126107,213000
137677,172000
117234,172000
42937,184000
33377,178000
80477,202000
168770,205000
93913,187000
35380,221000
137710,211000
22270,220000
67288,199000
27353,168000
84277,173000
153162,213000
178735,173000
29529,193000
25400,168000
185745,174000
193453,199000
112426,230000
111561,174000
13564,235000
44975,179000
79265,176000
63499,228000
126130,228000
198262,192000
165303,193000
118908,228000
114807,177000
7754,233000
93104,217000
5064,221000
136335,181000
26480,236000
3823,206000
163775,191000
199336,228000
164721,175000
108367,221000
120765,170000
133155,224000
176802,197000
29729,185000
112377,231000
175719,184000
90978,212000
60335,208000
53768,182000
76143,204000
18538,188000
115029,178000
73852,218000
28778,225000
113031,174000
56660,236000
155910,208000
89567,170000
102455,223000
22351,214000
114966,231000
103072,195000
125120,207000
55213,208000
90801,234000
185542,197000
19221,215000
184931,173000
14708,237000
131237,211000
92642,238000
3557,239000
104439,186000
119383,223000
165986,230000
4366,237000
58840,172000
133823,171000
399,216000
148595,171000
29763,179000
150859,170000
177865,193000
159735,212000
62545,237000
186698,209000
20846,176000
153436,177000
95649,202000
128460,202000
59505,178000
163291,168000
84403,176000
30749,228000
145728,194000
110316,168000
195666,185000
128467,171000
148482,218000
47656,169000
102719,216000
109662,193000
168833,179000
29367,240000
94691,201000
18353,187000
4186,182000
36068,215000
128156,168000
44356,234000
21668,231000
38895,236000
111817,224000
6573,209000
141816,196000
24286,194000
89502,193000
67661,203000
158305,223000
180657,209000
139411,228000
132519,195000
49916,218000
73555,226000
130460,195000
72146,194000
131673,212000
76169,238000
66599,172000
199586,237000
103781,199000
24467,191000
97282,207000
71400,202000
194651,191000
123987,193000
112504,225000
19714,173000
163030,211000
156628,195000
109231,192000
1835,239000
76363,212000
151057,239000
81349,181000
15528,183000
7404,210000
123721,174000
197378,212000
2023,225000
186799,215000
21711,233000
159078,236000
76232,209000
179016,214000
12593,185000
29540,168000
63187,220000
15761,208000
196681,219000
55957,234000
43759,230000
116933,179000
131134,192000
79312,185000
55180,221000
77242,170000
107920,219000
58441,174000
155184,179000
33879,175000
164072,225000
58494,233000
147491,188000
156155,169000
114677,195000
85109,239000
10896,239000
140686,232000
119391,208000
51104,209000
52884,210000
89511,195000
190234,170000
70070,171000
173249,2e+05
77445,201000
1271,222000
157080,220000
168584,220000
7699,237000
69139,178000
52193,170000
131969,221000
68929,182000
80953,239000
169737,170000
172868,239000
81423,169000
187153,230000
170806,227000
122031,176000
121887,235000
25789,212000
167110,212000
13855,191000
70904,239000
129385,220000
13517,176000
164497,202000
140022,194000
61283,215000
191641,196000
16868,185000
49056,198000
154358,228000
192603,178000
97743,191000
192467,177000
127767,225000
129504,231000
184907,218000
23398,170000
43768,208000
63806,216000
105083,211000
74456,229000
174579,233000
117230,175000
15693,225000
159771,204000
177939,171000
189297,208000
2226,238000
198620,231000
32376,209000
24468,191000
147021,218000
18493,213000
70446,208000
148515,169000
169995,189000
57451,191000
41703,213000
52916,189000
93581,234000
129412,188000
77604,169000
36235,210000
84541,231000
95582,201000
12015,209000
134753,174000
64933,188000
124164,202000
14098,209000
132257,188000
47039,170000
14617,195000
47572,191000
153248,182000
108036,2e+05
141728,179000
178455,231000
34553,201000
157593,196000
178445,210000
103967,195000
181270,195000
65483,219000
19976,232000
134709,179000
109501,215000
179134,176000
139974,185000
49598,232000
170316,204000
136518,175000
17079,236000
85863,217000
65137,186000
164376,178000
74642,204000
53764,189000
56976,178000
58301,220000
117075,176000
128503,175000
44322,239000
19007,178000
8377,224000
128697,194000
41520,223000
49307,225000
41274,209000
32641,186000
159995,190000
36004,204000
20196,215000
30974,198000
46758,192000
157223,168000
176697,186000
114563,220000
168530,184000
75066,209000
85097,194000
154803,168000
51032,210000
49857,176000
123433,184000
132515,169000
53400,168000
98734,182000
3139,207000
160014,211000
124303,198000
37085,169000
157865,179000
112795,229000
103759,193000
132522,183000
108776,211000
31413,212000
80763,183000
31670,208000
55565,238000
71948,173000
50050,192000
113555,173000
144135,194000
10522,198000
72106,179000
12909,236000
140421,231000
110236,205000
129758,189000
89832,233000
102945,231000
92574,239000
111048,236000
86705,184000
165046,204000
66323,186000
128509,183000
43426,212000
172275,185000
8837,222000
184924,207000
63988,232000
54341,193000
29918,198000
7022,239000
55458,178000
3323,223000
119353,216000
13960,199000
191300,233000
15102,229000
63668,193000
9428,208000
170956,191000
186958,178000
124074,210000
41134,198000
23423,219000
43191,223000
3429,179000
59596,202000
173462,188000
77005,179000
38815,226000
127500,203000
106244,176000
167672,206000
15206,188000
170738,173000
183604,228000
177551,185000
126818,224000
199054,219000
139454,185000
39640,198000
191620,215000
10655,201000
19005,222000
103579,206000
85537,190000
32873,191000
6475,170000
68831,202000
126772,227000
123129,208000
152755,234000
196355,173000
86345,207000
65742,212000
68325,196000
110493,229000
134882,194000
39550,216000
114762,183000
175142,170000
74971,195000
33567,224000
169886,238000
190139,236000
80770,186000
123045,191000
25833,184000
199216,209000
27773,2e+05
37652,179000
77553,217000
535,194000
20017,240000
106317,181000
531,193000
181502,214000
29653,214000
118207,234000
128393,195000
106366,226000
52255,230000
45711,199000
162710,209000
11667,194000
28075,223000
147168,203000
183710,173000
192814,180000
160191,203000
144603,168000
196176,222000
9437,174000
195318,191000
121405,206000
192294,213000
177240,186000
15882,231000
56076,234000
44604,186000
48696,197000
61410,228000
183227,215000
151492,191000
76510,237000
189174,213000
38967,190000
120564,173000
106934,184000
86609,207000
19084,194000
96808,240000
68420,187000
85989,190000
45895,170000
19314,234000
9519,222000
40689,2e+05
110375,190000
169304,188000
12954,209000
170656,235000
150092,2e+05
167258,205000
157503,213000
75225,210000
90936,208000
61595,231000
99704,171000
104895,2e+05
90152,194000
174975,172000
156707,177000
139151,218000
181537,224000
87684,219000
105779,234000
161708,168000
77446,168000
127530,179000
37192,234000
154510,198000
118486,172000
121877,190000
103424,222000
106927,183000
95117,234000
57319,195000
85339,232000
52144,191000
7586,224000
174909,190000
159476,188000
190600,217000
984,216000
122777,168000
61459,172000
155886,240000
20308,172000
127289,168000
83550,215000
131131,214000
191539,223000
80572,196000
50319,217000
163588,237000
182071,169000
46590,2e+05
15835,188000
33118,236000
12355,224000
61287,190000
168529,226000
98434,176000
198223,232000
127638,214000
39074,219000
33329,236000
159836,175000
43946,235000
59254,202000
160936,182000
79305,212000
27412,176000
134618,170000
14740,190000
94513,231000
106412,216000
169017,212000
36801,226000
141020,223000
8502,211000
163993,187000
197247,216000
151562,177000
57416,226000
147770,203000
52194,225000
70970,234000
102500,223000
136886,233000
29571,231000
122402,215000
61026,199000
53127,207000
3069,213000
115110,219000
16679,234000
156760,220000
115953,239000
63864,187000
49471,178000
47520,172000
138508,223000
144595,184000
193640,206000
21309,194000
151190,201000
197238,198000
106875,204000
152360,193000
159171,218000
127058,235000
94434,187000
58737,184000
1737,171000
5264,186000
39140,171000
74665,238000
125320,213000
70504,223000
56209,227000
59190,235000
135815,220000
111026,195000
85516,187000
129579,172000
102034,169000
20828,182000
24795,221000
140306,204000
122840,179000
55005,186000
80061,204000
78737,226000
147605,240000
77423,225000
2529,2e+05
128136,232000
84898,191000
95779,2e+05
118833,192000
196148,234000
156860,186000
75504,228000
169362,211000
66333,177000
90544,180000
103662,187000
135874,194000
192282,174000
63158,199000
90220,178000
174303,179000
169818,188000
10338,223000
146414,219000
142564,170000
186032,178000
169802,168000
182289,206000
38459,216000
192013,194000
20954,184000
63563,231000
71436,228000
172042,219000
104699,217000
77226,2e+05
36185,230000
86116,194000
151380,196000
40529,202000
170571,169000
149977,240000
31836,182000
74416,225000
7120,173000
5107,182000
35156,176000
14327,188000
31773,169000
120758,218000
57518,233000
114865,215000
32232,240000
186910,193000
195620,214000
99430,202000
122980,239000
92723,219000
79524,220000
99563,168000
139989,233000
164139,233000
141686,185000
96827,173000
10663,189000
116357,220000
8598,212000
129107,2e+05
105670,216000
74559,197000
109726,223000
71819,175000
175990,204000
171033,217000
171646,229000
94127,210000
198056,214000
113609,237000
26595,218000
121142,221000
139895,195000
193829,177000
30178,196000
134278,234000
107242,197000
100513,171000
26140,202000
67296,218000
31900,184000
181806,193000
111266,195000
122971,198000
33572,220000
112860,189000
492,218000
42339,224000
28400,177000
4187,240000
135519,170000
119087,178000
95851,198000
114543,216000
15726,175000
20489,172000
64579,208000
115737,193000
152871,237000
148464,194000
123088,176000
3788,204000
123203,182000
159974,209000
113489,189000
66938,221000
66867,194000
13100,238000
111866,174000
133637,235000
193635,199000
29164,212000
164805,186000
5878,182000
195252,195000
69695,194000
164090,193000
79573,236000
32076,189000
128482,191000
117194,203000
24271,183000
75009,219000
92513,211000
16507,171000
184347,171000
50861,220000
48170,199000
15992,188000
135934,232000
86581,179000
46388,194000
198343,208000
93281,177000
181170,190000
116074,191000
59991,211000
146558,237000
132543,224000
62694,179000
168807,205000
7841,194000
92883,236000
17038,240000
91241,233000
16904,222000
197070,176000
82609,202000
122242,238000
52611,232000
149286,231000
71264,196000
107657,220000
1810,233000
118299,181000
27850,239000
173743,176000
50154,214000
112746,201000
90459,228000
136883,205000
104650,186000
187069,172000
146279,193000
87491,211000
115063,184000
41272,213000
77551,217000
189226,226000
185357,231000
755,176000
168466,168000
164405,206000
23720,179000
191236,199000
47917,212000
43491,226000
99045,223000
74941,237000
175494,227000
175771,223000
119657,189000
111803,230000
102535,237000
184854,176000
178779,189000
66645,202000
120886,238000
90612,228000
137489,215000
41612,178000
70268,204000
89043,176000
105948,235000
108763,186000
98809,224000
8995,225000
2648,220000
95996,192000
61399,202000
119900,232000
168315,206000
39931,179000
108257,173000
54252,180000
157437,208000
3880,184000
37756,194000
175158,227000
159330,174000
32762,186000
121436,195000
83189,179000
99235,193000
6133,174000
198695,169000
101782,180000
35049,214000
158919,222000
54370,179000
191287,191000
198743,198000
157292,226000
151586,196000
89174,181000
68356,169000
49488,173000
148086,194000
144561,238000
132018,190000
140686,171000
188813,183000
173410,191000
22925,168000
4376,187000
82565,174000
22504,183000
118551,175000
26199,186000
64002,235000
153737,187000
25000,187000
102507,233000
196478,235000
70570,188000
128411,229000
177292,177000
55746,180000
68506,178000
129931,235000
86316,182000
60887,233000
128809,201000
30448,178000
38423,235000
145307,170000
97376,196000
168331,195000
113165,174000
183591,213000
35892,185000
130002,173000
23510,196000
141174,177000
229,215000
19431,170000
48670,193000
156873,224000
19929,233000
117900,198000
23566,178000
128094,221000
42458,233000
154197,173000
21573,203000
18722,221000
182107,173000
67887,183000
168267,219000
2612,192000
150839,220000
83011,195000
171203,176000
57950,217000
184910,181000
154185,223000
84662,186000
7054,230000
121031,180000
122441,201000
19039,206000
70963,189000
133459,218000
152786,180000
99837,191000
91956,201000
83839,168000
100254,183000
47843,188000
174207,181000
124715,233000
111729,197000
69084,213000
194836,204000
38122,192000
198865,219000
22497,186000
82120,225000
84087,183000
120358,240000
111697,201000
110242,236000
61333,210000
68163,168000
32488,219000
6176,174000
110391,192000
184671,199000
117020,168000
134254,202000
83938,168000
146531,198000
55566,171000
198808,238000
194401,172000
116592,168000
131498,223000
178039,231000
112769,224000
70714,181000
177606,209000
193684,2e+05
43495,221000
68025,235000
17094,232000
131654,228000
11142,210000
126163,233000
151859,175000
165911,182000
10849,226000
173964,210000
26424,173000
22239,180000
83849,174000
32792,197000
160948,202000
137232,231000
87048,214000
2745,178000
182852,169000
160739,191000
1144,2e+05
121693,205000
64430,223000
52880,230000
135305,225000
118600,183000
27207,229000
125650,178000
5016,193000
13090,192000
17320,204000
118005,226000
1621,199000
84686,170000
173072,210000
80805,194000
178200,228000
38118,229000
88359,168000
119609,237000
21587,181000
197726,209000
20202,188000
110469,237000
37099,199000
115223,230000
94978,234000
172012,170000
54286,195000
89604,233000
199312,237000
58267,227000
74559,190000
181467,169000
48088,181000
178143,231000
152317,212000
188139,203000
171811,207000
49792,179000
105804,190000
100475,230000
49175,214000
108329,211000
180842,189000
129600,213000
197461,223000
135819,234000
169412,224000
61856,223000
180458,185000
184452,226000
78217,233000
76551,170000
29112,191000
34687,212000
140605,210000
14829,204000
59522,2e+05
167992,192000
145443,204000
34810,237000
186391,174000
5110,222000
132979,183000
69990,193000
117777,179000
42605,236000
49758,216000
73432,215000
85413,224000
163148,175000
34889,196000
6746,232000
52009,229000
114961,240000
99552,196000
187506,176000
58047,169000
78555,235000
154892,180000
118997,216000
123695,193000
31805,189000
64608,192000
147279,212000
10031,235000
107441,217000
106406,177000
105386,197000
23988,239000
157703,237000
122272,225000
100683,221000
38901,232000
686,199000
139866,236000
85024,208000
90633,233000
81893,202000
102274,170000
178297,180000
161402,193000
118945,191000
154061,238000
18946,180000
36394,199000
27036,230000
72822,235000
36038,169000
58828,170000
439,210000
154042,233000
5275,222000
192851,197000
101790,209000
105391,208000
923,234000
67118,217000
97602,212000
42871,173000
168699,240000
171282,218000
163970,231000
50854,221000
6588,174000
30849,212000
190101,215000
45911,240000
143288,205000
56618,172000
166903,203000
167399,202000
78598,171000
5236,219000
176905,203000
49614,171000
169831,235000
8309,229000
147635,169000
58786,215000
138476,224000
170136,177000
95573,190000
81476,215000
122193,215000
101180,222000
12259,220000
33423,205000
123683,212000
2757,204000
107079,202000
84605,235000
174427,189000
42965,194000
128733,174000
17315,2e+05
4353,201000
143146,221000
160993,226000
41621,184000
76623,224000
109742,229000
40798,188000
196104,204000
87423,170000
110103,169000
182647,204000
186814,218000
1511,202000
173942,194000
12500,218000
56302,196000
144863,212000
12281,229000
152059,236000
109673,221000
78387,182000
95148,209000
100335,203000
186795,232000
128919,188000
163585,181000
2462,235000
179448,236000
64011,240000
199543,186000
105333,181000
32660,216000
119572,199000
7798,177000
117552,216000
10141,238000
186134,175000
49319,212000
170212,197000
10783,236000
176269,228000
31894,170000
161239,235000
107191,185000
85641,237000
165313,211000
127869,222000
42998,193000
157425,228000
28631,237000
36318,218000
130374,173000
156218,2e+05
179375,172000
148564,213000
110227,193000
154554,209000
111434,209000
189110,218000
133247,168000
142688,233000
104014,195000
197226,208000
184871,174000
112298,201000
195575,175000
11933,223000
185397,233000
178831,208000
159604,188000
179548,169000
125909,206000
173949,178000
92621,226000
168459,168000
116091,236000
80862,192000
148446,208000
156477,184000
171307,211000
12445,229000
151247,224000
38192,206000
144715,192000
188788,187000
102041,207000
50447,237000
168026,235000
127944,203000
145380,218000
108997,170000
160774,172000
143336,187000
143179,214000
191091,214000
579,223000
183055,191000
156004,228000
170847,210000
113775,175000
91383,237000
100843,168000
78874,177000
153734,209000
188398,216000
52022,193000
32583,186000
22842,217000
45361,181000
126826,195000
135007,218000
170665,225000
45074,240000
54423,181000
80519,176000
192116,236000
73701,234000
199704,211000
87034,197000
4736,216000
82104,201000
76316,198000
176900,168000
190704,201000
3815,212000
118279,177000
20656,203000
73601,236000
40468,181000
161695,228000
29312,169000
188058,186000
193686,238000
131186,186000
25246,220000
9383,201000
98513,226000
61914,191000
141866,197000
48228,208000
70845,188000
169370,239000
192171,174000
13177,226000
74321,221000
42873,225000
50322,179000
160699,187000
57337,214000
186536,236000
98235,234000
132283,185000
195797,240000
99337,210000
101980,230000
113876,206000
79712,172000
157282,219000
114967,230000
57595,199000
82436,197000
166483,206000
80921,187000
1848,183000
149138,188000
1940,172000
151078,220000
121583,194000
190532,198000
25961,238000
197218,207000
189684,183000
8810,226000
67933,199000
162726,199000
164696,196000
178428,234000
181575,237000
27734,211000
61433,177000
106042,230000
96439,187000
189238,219000
93083,187000
79833,172000
41568,223000
7449,2e+05
173801,192000
89893,195000
42758,217000
140532,171000
93586,170000
193982,226000
189914,173000
30208,2e+05
36875,182000
142761,219000
66366,210000
124826,168000
45790,190000
118502,205000
190670,187000
194944,235000
169267,221000
126606,236000
191409,182000
29269,220000
176802,218000
159363,233000
44652,224000
137991,217000
35051,221000
84588,235000
188230,225000
33330,168000
32853,215000
67737,210000
186720,233000
89929,216000
57216,202000
158721,224000
184809,215000
114865,187000
65703,181000
198907,203000
145932,217000
123493,226000
12866,217000
33039,214000
25692,224000
103775,234000
128636,192000
90570,172000
93681,230000
79885,228000
163783,229000
15314,198000
75879,190000
167795,211000
128685,196000
156598,217000
71720,218000
119808,208000
132352,184000
100816,229000
185087,194000
136040,181000
139559,218000
137084,214000
170206,186000
54945,214000
49091,189000
25070,224000
36098,218000
129176,168000
41388,229000
27378,187000
184801,172000
191941,188000
56631,240000
54097,183000
167359,229000
8642,223000
121806,231000
6846,170000
176037,203000
36769,201000
96891,185000
176429,233000
31001,240000
144599,222000
9606,207000
120086,216000
120277,229000
114992,238000
179478,182000
26615,2e+05
159157,216000
162475,197000
44995,194000
142762,187000
54375,226000
140212,174000
94882,231000
106741,173000
51269,231000
111402,189000
181754,214000
127899,192000
45278,180000
105772,186000
107655,240000
34526,217000
155261,221000
90978,235000
42961,226000
77638,222000
167775,239000
107012,207000
106277,239000
130641,204000
168176,187000
180700,231000
187166,218000
87022,194000
47488,171000
104120,175000
175183,237000
181351,174000
75648,216000
117910,177000
29949,2e+05
196582,169000
178665,214000
114612,198000
70217,197000
166033,181000
144990,228000
72324,234000
196854,234000
122,206000
184752,198000
194486,208000
14563,173000
147667,221000
7146,2e+05
27662,201000
93519,218000
151576,174000
103582,199000
61101,234000
10960,196000
120753,238000
37036,227000
98161,207000
170621,208000
91451,184000
25187,233000
80469,225000
29188,201000
152510,172000
191656,194000
141288,177000
171720,185000
70473,176000
32029,210000
45514,229000
126586,219000
83485,186000
7829,198000
108733,221000
154273,220000
4588,214000
158724,188000
117886,210000
95776,179000
119188,205000
156547,237000
59863,209000
187549,169000
66595,220000
191370,175000
19865,178000
42865,195000
36431,183000
175381,220000
66525,205000
68439,170000
78878,174000
174141,222000
162684,199000
135781,218000
132377,169000
78807,199000
126289,202000
100432,208000
111254,229000
43907,230000
109770,197000
94271,212000
164199,228000
57378,210000
41079,188000
33478,228000
159560,171000
177942,206000
11021,198000
72679,177000
53163,208000
3932,188000
114264,235000
92959,175000
124731,190000
42278,197000
129683,177000
49316,183000
139526,225000
129428,213000
131744,214000
146260,168000
128383,240000
107480,179000
179195,169000
4270,172000
153509,233000
26993,189000
161304,179000
194423,236000
103402,227000
57780,189000
135953,237000
23285,237000
151852,215000
85346,172000
191436,190000
15405,209000
74349,235000
149468,214000
147663,208000
189309,233000
85439,182000
41800,221000
163934,191000
16635,207000
102786,224000
145720,217000
95899,220000
33059,173000
169993,238000
32392,192000
186830,237000
1212,177000
82004,209000
182434,213000
52539,188000
110802,202000
134786,236000
63924,221000
125732,176000
88323,221000
3347,240000
98705,202000
161048,195000
143980,193000
23481,190000
1074,178000
41754,179000
158266,190000
38435,180000
84355,197000
117677,206000
167353,2e+05
18304,217000
147190,183000
178316,176000
50322,176000
183848,198000
135182,235000
8797,211000
128528,202000
86825,197000
176796,197000
185770,214000
181252,190000
80327,237000
64434,223000
147428,215000
98113,186000
9902,212000
196506,212000
58310,209000
192988,203000
79716,235000
106282,229000
53529,180000
69554,231000
9946,188000
168002,232000
156643,188000
60206,199000
172953,194000
91728,196000
173406,239000
34062,194000
6254,172000
104126,185000
48372,240000
62615,213000
145305,198000
123969,190000
111756,229000
147014,229000
96112,206000
19646,225000
71883,175000
183031,171000
46531,197000
120087,218000
191623,194000
56378,169000
62005,215000
155552,185000
73656,173000
146557,193000
58556,186000
104637,229000
128938,214000
120354,172000
185602,174000
80420,203000
160428,203000
9886,239000
24467,222000
132160,189000
196199,169000
60856,178000
112753,222000
186435,230000
69898,229000
168304,185000
40972,206000
157708,204000
141105,238000
15741,202000
177254,210000
180052,168000
101692,214000
193526,238000
52776,192000
97108,234000
100534,183000
176196,223000
148824,168000
81770,218000
194860,176000
125803,179000
91064,215000
156426,219000
7445,196000
194414,230000
107956,184000
180815,231000
136088,187000
8147,193000
110823,217000
92628,216000
174498,216000
1019,201000
134259,227000
154179,230000
8175,195000
143783,2e+05
101619,208000
48482,217000
21445,221000
174398,204000
46046,172000
193537,201000
196754,227000
167373,224000
145506,234000
192589,216000
36120,238000
107672,202000
67073,234000
100669,187000
156343,233000
191343,196000
195401,168000
61288,174000
173533,229000
142344,231000
127368,202000
5858,230000
31237,224000
111805,209000
193857,171000
1467,239000
141714,239000
67088,231000
18300,186000
88354,189000
108336,168000
35331,197000
193284,205000
9747,181000
139413,239000
166818,171000
179052,215000
66278,177000
37436,2e+05
39405,175000
150819,178000
12639,169000
128378,234000
143693,168000
165036,187000
118190,187000
168786,223000
68140,201000
170821,208000
186379,239000
78879,206000
91215,209000
165767,216000
113914,195000
84718,216000
42630,230000
137500,209000
146577,177000
101475,208000
50876,193000
174807,205000
153268,239000
157377,169000
190007,238000
37302,174000
49057,210000
105818,232000
152068,184000
44147,205000
138590,204000
44105,233000
165618,212000
108796,190000
130078,208000
607,223000
141086,171000
106097,207000
188388,204000
184329,175000
132630,169000
61420,185000
184196,224000
17385,198000
150794,218000
70739,181000
157495,234000
21467,218000
67998,206000
34613,201000
46186,223000
150803,240000
106455,217000
124075,2e+05
121431,168000
111518,168000
199498,209000
10570,174000
162137,176000
96013,221000
46313,196000
28739,181000
146030,172000
48523,221000
181666,213000
180617,179000
21324,213000
108876,187000
114017,222000
43370,198000
7150,220000
101544,194000
179693,196000
193604,188000
16985,237000
193440,169000
38699,218000
168174,168000
39592,189000
9952,198000
29269,191000
190162,179000
102356,218000
160569,177000
27574,191000
162309,214000
30435,181000
20176,178000
139875,223000
9931,218000
86145,170000
35613,170000
62289,240000
24934,180000
159920,183000
30442,228000
72407,237000
161896,171000
37632,227000
90504,192000
178590,176000
185314,215000
1156,197000
195108,193000
50551,189000
107983,228000
73924,170000
157054,234000
174389,192000
51089,217000
129738,195000
22415,225000
82967,198000
82213,179000
27349,227000
12342,193000
166026,175000
126212,204000
108072,192000
194410,230000
22114,183000
61719,220000
159223,237000
137354,214000
84264,209000
28220,218000
37244,221000
88280,230000
188902,222000
5694,199000
32281,228000
1197,189000
102355,219000
68930,196000
108240,172000
44553,226000
56056,237000
120903,185000
191703,221000
88611,210000
162890,189000
87417,229000
55216,203000
166431,2e+05
158745,182000
164767,214000
148696,173000
92712,239000
65495,181000
111727,232000
8419,223000
14708,213000
90092,205000
54825,206000
126390,180000
84781,199000
84897,197000
141439,191000
35002,190000
126121,172000
4333,237000
39837,193000
66905,205000
8686,187000
82594,229000
97658,213000
68628,236000
888,208000
122270,179000
101379,231000
2596,208000
186037,214000
123862,2e+05
109601,231000
140051,172000
136247,189000
104867,168000
51100,170000
187851,202000
65917,208000
179580,168000
18688,240000
196749,229000
28131,176000
104952,178000
197023,190000
41598,240000
48965,214000
193855,191000
8560,176000
11796,224000
63647,181000
87931,240000
77409,231000
186550,209000
144247,198000
145479,168000
92613,170000
108580,199000
10242,190000
106734,175000
39196,226000
181662,222000
19828,229000
164227,232000
24996,208000
46043,236000
60696,189000
172263,237000
177910,168000
185941,198000
116642,193000
113378,171000
169977,236000
182308,171000
40479,180000
115356,170000
41122,209000
36925,185000
140247,220000
1889,217000
69868,211000
82679,199000
62770,168000
34150,212000
4374,206000
129336,191000
160805,180000
119965,213000
155709,168000
55697,213000
177621,217000
51147,187000
190750,235000
171732,192000
134375,199000
27063,197000
195460,188000
104199,2e+05
170749,225000
95898,224000
78896,212000
34894,205000
18100,209000
37895,207000
76772,227000
32881,210000
76979,185000
120588,193000
87292,204000
38280,204000
52585,192000
85440,168000
128754,230000
109995,176000
55895,181000
1191,176000
104225,199000
37294,176000
81685,169000
155232,208000
188159,197000
126683,214000
80510,221000
195055,175000
121954,205000
137675,206000
4461,169000
34290,218000
149819,178000
137271,210000
186102,195000
196541,197000
17481,189000
164832,236000
27469,193000
70644,175000
175943,178000
8073,181000
38324,221000
115200,221000
100360,194000
143214,182000
109123,213000
31772,178000
167950,180000
25899,195000
41861,184000
144898,225000
102271,224000
169047,234000
3164,204000
122194,228000
94624,196000
47149,171000
179917,197000
50438,201000
75454,223000
118583,184000
99131,183000
131740,169000
83998,236000
15631,211000
90241,170000
91618,192000
93282,196000
101019,210000
132558,183000
135314,204000
11786,229000
115319,215000
108932,201000
163273,199000
141287,171000
121346,236000
44958,206000
150390,209000
32666,176000
85547,235000
65641,233000
57992,184000
52483,219000
193891,191000
187825,213000
159070,208000
161315,170000
177153,230000
9113,240000
91184,222000
143589,209000
169653,228000
48783,209000
66085,192000
92166,196000
34405,187000
190994,208000
7575,239000
150222,231000
89394,184000
10514,187000
100977,207000
84035,234000
145471,184000
19934,168000
162649,217000
152187,227000
48514,168000
97594,237000
46022,208000
1655,233000
94715,177000
185518,233000
154546,217000
162071,181000
8644,222000
14309,232000
188910,226000
110652,189000
89943,203000
71759,234000
196463,199000
100269,169000
69174,196000
185192,173000
151521,2e+05
101533,2e+05
152732,229000
197757,196000
184165,230000
32690,225000
185617,203000
158360,236000
47475,218000
126535,199000
5518,191000
170521,220000
101701,181000
114590,205000
58999,215000
7544,219000
51726,179000
18981,215000
50625,178000
140912,238000
173939,179000
117058,178000
61712,195000
61685,180000
177631,173000
11362,214000
134290,218000
112872,220000
139198,212000
172948,220000
150493,195000
13755,233000
185610,196000
35555,219000
181113,234000
49346,207000
68950,216000
90572,220000
35280,188000
196992,205000
129871,174000
106275,202000
112810,214000
140221,210000
118236,212000
69728,221000
181423,222000
102963,183000
140047,224000
174414,210000
126419,222000
72692,198000
171334,234000
104564,224000
10486,185000
52175,201000
163919,218000
33482,212000
142401,214000
108878,221000
64299,207000
135919,203000
172328,193000
28851,214000
70152,232000
30613,171000
142480,203000
315,183000
164319,221000
139565,181000
113934,208000
119128,171000
80942,2e+05
90585,235000
133015,222000
179355,178000
146705,199000
121515,188000
174979,191000
18668,182000
188513,176000
93058,229000
70104,222000
68900,205000
184271,238000
30176,180000
87770,197000
57266,180000
88181,201000
180083,192000
139956,180000
172245,202000
58261,215000
114706,182000
184457,193000
5330,189000
72957,237000
141459,195000
194184,186000
160334,237000
91739,220000
138108,237000
164732,214000
177104,204000
168203,178000
47077,212000
194310,179000
4022,207000
179857,201000
105130,206000
7622,193000
117077,177000
132643,227000
103188,171000
136133,209000
87181,240000
102226,217000
132973,201000
189004,188000
61015,206000
1998,174000
174891,220000
89419,205000
51355,214000
45589,185000
165826,186000
40341,194000
122681,187000
9763,208000
78597,201000
122036,209000
120502,214000
7807,227000
194778,220000
121741,224000
112330,237000
97653,230000
82592,213000
114430,198000
188552,203000
16594,205000
24807,168000
23290,192000
109758,178000
169344,228000
110413,229000
46966,196000
59145,237000
197207,220000
167884,196000
194424,190000
19854,206000
154133,169000
127575,213000
162403,210000
42200,198000
65618,235000
136408,176000
61295,217000
68694,220000
113187,186000
46982,173000
179526,198000
195045,195000
116806,183000
18356,226000
151902,174000
78876,237000
150567,195000
66780,201000
91001,205000
68984,180000
134434,190000
85823,169000
98782,223000
69840,176000
140478,215000
25822,216000
124448,193000
62686,180000
16724,205000
183813,202000
35337,177000
146233,183000
121488,196000
39190,217000
60312,219000
52727,205000
20259,191000
168207,179000
27973,177000
53029,195000
1939,172000
131101,172000
185700,201000
188763,184000
92277,222000
42948,183000
168773,183000
131445,234000
37586,175000
142173,191000
6108,168000
77193,210000
84415,197000
156676,209000
108225,188000
43925,203000
157799,202000
172417,202000
97258,190000
47204,197000
101419,181000
199413,225000
116246,237000
186354,186000
117770,233000
152176,196000
25041,180000
129877,196000
5966,210000
99215,184000
81337,194000
196926,190000
47078,194000
108989,172000
160738,176000
104965,203000
42346,218000
59630,205000
83880,228000
85610,233000
34672,205000
172007,184000
142302,178000
